paper_code,source_question_ref,id
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q035,05c88e78-b31f-42c7-8e46-2697581249f6
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q037,d4200eb5-1ebf-4cbe-a07d-89f84db112a9
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q039,61952d0d-60a3-406c-a9e0-1a1e94cd0205
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q041,c7a497b7-64c2-4ed4-85c6-c5c966ad468c
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q036,84052b00-297f-4b90-b7a8-b98b09fe8577
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q038,8bba61b3-a4a2-4e9a-85b0-a26c2c64f0c2
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q040,6edcd138-ae25-40d6-976d-7358ad1ae833
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q042,3d42619e-76f0-4b59-a2fe-dcec905d6cb0
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q043,d042d074-7fbc-4ead-b8f6-cfb459c59405
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q045,3417a3e9-d338-4386-a7d0-9dd207220306
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q044,8119841d-9505-4fd5-b5b9-0db3d7036b18
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q046,f0b12513-a58f-4487-8a29-21e5d2f73b2e
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q047,c4084c3e-7875-4ed1-ba5c-9bbb4c825d5a
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q049,f689faf8-317b-4b69-b589-1c4dd35456f1
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q048,f37d319b-8da6-4240-a896-f9250756e6f3
NABARD-P1-ENGLISH-2022-MORNING,ENG-2022-Q050,d065b70b-e176-4626-a3fd-b0f43994d342
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q052,0ac2b1ff-67df-4052-a0aa-d864cd0c0e4a
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q054,f544c504-c7e5-42a2-86bd-c527b7b6261f
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q056,dc1b9b80-16a4-4ca3-b5ec-c613eb775f4a
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q058,71479fb3-5bf9-493c-97dc-c6afd635cead
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q051,4476af38-c549-4b25-8e04-5bc75c7fde4d
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q053,afe63256-5b85-44c0-b3c0-22777bb9318d
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q055,4c2f1fff-ed42-4231-a207-af7d42ee538e
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q057,2329940b-e0bd-4c95-b0f4-07d09ba1f51d
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q059,caa68494-2c85-4ccf-8edf-6b5583a20647
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q061,d0012e20-9fce-4458-9a1c-98d975e74943
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q063,1243ebe5-0d7d-4ec4-931b-18dc056dd87d
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q065,e27671b3-161e-4fcf-8772-3512cff626bc
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q060,a04d4fb8-dcd5-496c-b7f4-a7e4447e5f3a
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q062,246b8659-7c0b-40ac-b199-7781e40851d5
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q064,fde4c3d8-3f15-4a3f-b65b-d5e78d3fb73f
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q066,59f8f9c0-730a-4d97-a44c-e2942d94b470
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q068,d217a28a-79b8-48fb-89b3-f31005b13dc3
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q070,ea603afc-f34e-4c8c-b800-938ee5965df8
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q067,7225bd4c-33df-4c82-9bf9-44b2f6259a8b
NABARD-P1-COMPUTER-KNOWLEDGE-2022-MORNING,CK-2022-Q069,7c123e00-18f2-4462-9bc6-0cf800f66c0f
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q072,813aab52-af21-4778-9437-7b897d7b682c
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q074,c6835631-66c1-4156-af74-565f7b022ecd
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q071,708b2bf7-60c4-4b11-899d-688066b24e9a
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q073,e6dc8e13-d857-42c9-8686-ff5587baf8e3
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q075,b6d11db0-5a68-49a9-8d51-5263358d7240
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q076,9c98c0d4-14da-48a4-9a24-e69b7352253d
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q078,7016433c-b4ce-4d32-acbe-954da6d2b3c6
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q077,fde1f95e-c97e-47c3-ad7e-aec70401c8a8
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q079,9496ccbf-8036-4a22-a70a-3980a4f46ab9
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q080,99653696-9a26-4c67-93f0-0beecbea7119
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q081,01c85464-8539-4ff7-b69b-0814a17b7aeb
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q083,e59e89dd-0dd0-4319-88bb-9064b4b3c365
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q085,a82a342a-7b3e-492a-948e-6b98e69c5ba3
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q087,e90fd5b4-f30e-479e-95bc-643476631470
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q089,b2c1a7cf-115c-432c-8506-3f13a8232fe3
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q082,f2bb0b09-d96d-4655-a067-3797cf785df0
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q084,6c3700e1-d057-4e5f-b599-f67b2cbdd334
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q086,0716785d-9937-4012-9bb4-64da0b2d51c6
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q088,344d62ba-6590-4de6-9ec5-22d078a838d6
NABARD-P1-QUANTITATIVE-APTITUDE-2022-EVENING,QA-2022-Q090,d200563a-843e-4356-a123-6777916b23ca
NABARD-P1-ESI-2020,ESI-2020-Q131,19c292a4-abb8-459a-8315-a90ef06151be
NABARD-P1-ESI-2020,ESI-2020-Q121,afa131b2-051a-474d-986a-d8d0e2c98588
NABARD-P1-ESI-2020,ESI-2020-Q123,556ae734-dcf8-48db-ad06-be6a3cd55c09
NABARD-P1-ESI-2020,ESI-2020-Q125,5fd5c9a3-cde7-47e6-bb2e-5a14ef2cfa49
NABARD-P1-ESI-2020,ESI-2020-Q127,ff21ebba-7840-429a-bb41-d0457a8eaa04
NABARD-P1-ESI-2020,ESI-2020-Q129,107a950f-10c5-4762-8c3e-a682f809f584
NABARD-P1-ESI-2020,ESI-2020-Q133,c1a57f42-8b2a-498f-9b1f-681c33398650
NABARD-P1-ESI-2020,ESI-2020-Q135,92320eff-c511-4a9f-b7ec-2b78b9b9a61b
NABARD-P1-ESI-2020,ESI-2020-Q137,2d9edd80-40c3-4759-8eb3-8fc1d3142f52
NABARD-P1-ESI-2020,ESI-2020-Q139,57f4fa86-03ba-4f27-9afb-3b4b6488dc71
NABARD-P1-ESI-2020,ESI-2020-Q141,0864929c-a0cd-4d77-89ca-6906ef8c6526
NABARD-P1-ESI-2020,ESI-2020-Q143,7cddf526-5adf-4b7a-bba1-2db5683d767d
NABARD-P1-ESI-2020,ESI-2020-Q145,d53c7136-05d1-4c0d-846d-214dba33abf1
NABARD-P1-ESI-2020,ESI-2020-Q147,c8cb836e-21fd-4394-be0a-13488fed8a1a
NABARD-P1-ESI-2020,ESI-2020-Q122,2051c769-6b27-458e-8084-1411297d3fd4
NABARD-P1-ESI-2020,ESI-2020-Q124,11880977-b0f5-4618-a7c9-a842f5e7a191
NABARD-P1-ESI-2020,ESI-2020-Q126,f3c609c5-a36c-4871-90aa-3bb6aa31c1cb
NABARD-P1-ESI-2020,ESI-2020-Q128,db9ecf70-aa41-470d-ba1a-d9041a813926
NABARD-P1-ESI-2020,ESI-2020-Q130,60961996-b375-4701-bad8-dd928721a2ff
NABARD-P1-ESI-2020,ESI-2020-Q132,774e2059-7611-4313-be15-494b71f18dc8
NABARD-P1-ESI-2020,ESI-2020-Q134,911a9609-d9fb-447f-b1d2-1bea69c7b894
NABARD-P1-ESI-2020,ESI-2020-Q136,6ce359ac-3115-4236-803c-cf750d5e9f27
NABARD-P1-ESI-2020,ESI-2020-Q138,b1475e9c-6c0a-4b1e-82e4-027cbd22761c
NABARD-P1-ESI-2020,ESI-2020-Q140,e52f2c25-fee1-4224-a651-71207fe67550
NABARD-P1-ESI-2020,ESI-2020-Q142,9b34370e-166a-4b8a-83f7-d446af3be5f9
NABARD-P1-ESI-2020,ESI-2020-Q144,5a511723-84ee-443a-bbd6-c14ae85ff439
NABARD-P1-ESI-2020,ESI-2020-Q146,3ee4280f-482e-4b01-921f-3caa37cf2959
NABARD-P1-ESI-2020,ESI-2020-Q148,fbb664dd-649d-4def-a3d4-c047d8990106
NABARD-P1-ESI-2020,ESI-2020-Q150,966e6149-d505-4b09-9105-aef5843511c4
NABARD-P1-ESI-2020,ESI-2020-Q149,13371f15-7550-4556-9e6b-ba1e138c6234
NABARD-P1-ESI-2020,ESI-2020-Q151,f246bd20-e6f6-40a9-8643-ba3f5764fe18
NABARD-P1-ESI-2020,ESI-2020-Q153,e0e88505-a5f0-4880-aef9-78de3c5e3d4b
NABARD-P1-ESI-2020,ESI-2020-Q155,aad9a872-86fb-4c83-af2d-51bb409e389b
NABARD-P1-ESI-2020,ESI-2020-Q157,309556c3-d4e8-4780-97fe-0ce08bfc0df1
NABARD-P1-ESI-2020,ESI-2020-Q159,cd91087b-1058-4374-b67e-73a730a2a52b
NABARD-P1-ESI-2020,ESI-2020-Q152,8e199bbe-662e-43db-a8f9-828a29cd18ae
NABARD-P1-ESI-2020,ESI-2020-Q154,7c2b4f60-7f20-492e-9d16-5a38b38b78dd
NABARD-P1-ESI-2020,ESI-2020-Q156,54409308-7d7f-4739-94d5-90aaf0c3da8a
NABARD-P1-ESI-2020,ESI-2020-Q158,9adce4a6-d8b3-4c1b-b3dd-a238f68ed665
NABARD-P1-ESI-2020,ESI-2020-Q160,c58a20bc-174a-4119-8793-b590a075efd0
NABARD-P1-ARD-2020,ARD-2020-Q162,72ef27b4-8f27-473d-9d27-48855f14ed79
NABARD-P1-ARD-2020,ARD-2020-Q164,647e51ad-80c7-4458-a50c-734516fe6c9d
NABARD-P1-ARD-2020,ARD-2020-Q166,cc5ec8ad-3599-4168-b054-3fa844ca96c9
NABARD-P1-ARD-2020,ARD-2020-Q168,89e72822-de7a-4f18-9e33-b5731108bd04
NABARD-P1-ARD-2020,ARD-2020-Q170,9fe79a43-9b87-4364-832d-fc423a6cbc55
NABARD-P1-ARD-2020,ARD-2020-Q172,60850d8e-b542-45c1-b356-6c94a0a09ec7
NABARD-P1-ARD-2020,ARD-2020-Q174,e8f914d6-200f-442f-9d70-eccd2c0b4a5a
NABARD-P1-ARD-2020,ARD-2020-Q176,f207d9ac-e716-44d3-8f6c-1daf8d89653b
NABARD-P1-ARD-2020,ARD-2020-Q178,22a25d2d-5997-4dc9-be22-8272d4affbcb
NABARD-P1-ARD-2020,ARD-2020-Q180,9d89df93-da5a-4b72-a8be-f2e9dbff5c73
NABARD-P1-ARD-2020,ARD-2020-Q161,f66c3f4d-ca81-4916-9e41-f481f2e3ba97
NABARD-P1-ARD-2020,ARD-2020-Q163,3c59a40d-7273-4466-b185-5b9666ec0d38
NABARD-P1-ARD-2020,ARD-2020-Q165,23e4a626-a7b1-46f5-b864-cea0e96a781e
NABARD-P1-ARD-2020,ARD-2020-Q167,d957f590-28da-4231-9c9a-ff8a826b07c3
NABARD-P1-ARD-2020,ARD-2020-Q169,eb09121b-793e-4848-9af1-710798bf3cd3
NABARD-P1-ARD-2020,ARD-2020-Q171,d3999a7d-af21-4afa-995f-35211317e138
NABARD-P1-ARD-2020,ARD-2020-Q173,8f79aaff-63b0-4050-911e-6e39c476a2b5
NABARD-P1-ARD-2020,ARD-2020-Q175,057eb4d0-2aa9-4021-a3ff-d2d64b35fb67
NABARD-P1-ARD-2020,ARD-2020-Q177,2e51f451-d912-4101-aefa-b2e857c5afd6
NABARD-P1-ARD-2020,ARD-2020-Q179,f444761d-6374-4254-8f22-92678eedb30b
NABARD-P1-ARD-2020,ARD-2020-Q181,350b7c28-565d-4355-ba0f-819066c00173
NABARD-P1-ARD-2020,ARD-2020-Q183,0f22fe7a-e639-47cc-b2ad-7b84b228507b
NABARD-P1-ARD-2020,ARD-2020-Q185,6f73b098-5439-44b1-82cc-fafff39f8072
NABARD-P1-ARD-2020,ARD-2020-Q187,903b8143-3826-4622-9157-43f561ebeb7f
NABARD-P1-ARD-2020,ARD-2020-Q189,6ebb0db7-c97a-4d79-92ae-d06e7c0fc508
NABARD-P1-ARD-2020,ARD-2020-Q191,dbcb7c90-4bff-45da-9e89-db3c6a401370
NABARD-P1-ARD-2020,ARD-2020-Q182,97fa0c99-06fa-42c2-b505-613a7a1acaec
NABARD-P1-ARD-2020,ARD-2020-Q184,561470d2-f8ff-4212-98fc-73b051a4807d
NABARD-P1-ARD-2020,ARD-2020-Q186,9e2c81e5-5f78-4ff0-bfb1-1e8176f02d5f
NABARD-P1-ARD-2020,ARD-2020-Q188,130c89d8-999b-4654-9a96-11ff7a9db0f3
NABARD-P1-ARD-2020,ARD-2020-Q190,577df12f-8c43-4092-a548-4d230c0daed6
NABARD-P1-ARD-2020,ARD-2020-Q192,d3d02061-4f32-4a21-afb7-90bbf5ba23d7
NABARD-P1-ARD-2020,ARD-2020-Q193,6e58f6f2-de7b-465c-8c49-705348dc5174
NABARD-P1-ARD-2020,ARD-2020-Q195,4e2e23a8-4910-46df-a42c-e038cf635136
NABARD-P1-ARD-2020,ARD-2020-Q197,877f7c60-33e0-4304-8228-997077fa4b98
NABARD-P1-ARD-2020,ARD-2020-Q199,0e6936d4-0c33-4156-86c7-77b861ab2736
NABARD-P1-ARD-2020,ARD-2020-Q194,4cd1fa37-a007-4343-bc43-f4d51b71e300
NABARD-P1-ARD-2020,ARD-2020-Q196,03e7a791-1584-456f-81de-852005e7d5e5
NABARD-P1-ARD-2020,ARD-2020-Q198,a024edec-fe0a-48bb-b46f-0fb70db780e5
NABARD-P1-ARD-2020,ARD-2020-Q200,6c6d3290-2279-4e2c-a853-49f6917ddb7f
NABARD-P2-ARD-2020,ARD-2020-Q002,d94043e9-7378-4df9-b04a-0040948ee376
NABARD-P2-ARD-2020,ARD-2020-Q004,387f4613-3055-4110-892f-02786bd03782
NABARD-P2-ARD-2020,ARD-2020-Q006,2eb6a5eb-18d2-48b1-8857-7b61183c487d
NABARD-P2-ARD-2020,ARD-2020-Q008,cded986c-43c8-4be9-906f-b14c9f1c19d0
NABARD-P2-ARD-2020,ARD-2020-Q010,336bf21b-6201-49e2-b33b-1e76fd0e0601
NABARD-P2-ARD-2020,ARD-2020-Q012,cb98b623-c208-4efc-8235-54075f5239fa
NABARD-P2-ARD-2020,ARD-2020-Q014,953d413b-2af4-44f8-9a9c-e916e76838ae
NABARD-P2-ARD-2020,ARD-2020-Q001,f7f428aa-ebf8-4af7-b9bf-12cfbb57be85
NABARD-P2-ARD-2020,ARD-2020-Q003,e691e15f-1050-456a-8c02-81a653e1448b
NABARD-P2-ARD-2020,ARD-2020-Q005,94a4413a-cbe5-4b31-abc0-cc4f512c5310
NABARD-P2-ARD-2020,ARD-2020-Q007,f325ef63-e37c-4586-8049-3b1b1fbcafa6
NABARD-P2-ARD-2020,ARD-2020-Q009,40e3ea33-421f-4749-bbe6-1c0943bae764
NABARD-P2-ARD-2020,ARD-2020-Q011,12a43f9a-cbdc-470f-9ad1-81bf1215fcd3
NABARD-P2-ARD-2020,ARD-2020-Q013,efb8b3a9-f6f0-4c18-9480-bd06519a2bdd
NABARD-P2-ARD-2020,ARD-2020-Q015,11565e98-3865-4c57-9807-f73580b564d5
NABARD-P2-ARD-2020,ARD-2020-Q017,efce24c4-16ac-4fc0-b215-fd42841a29ba
NABARD-P2-ARD-2020,ARD-2020-Q019,fc6e9cfb-da2e-4904-8919-e013a2663e5a
NABARD-P2-ARD-2020,ARD-2020-Q021,582a5581-b68c-4b48-8665-a17dfe23ba20
NABARD-P2-ARD-2020,ARD-2020-Q023,1f836f35-8c75-4955-8f8f-4f667bb77332
NABARD-P2-ARD-2020,ARD-2020-Q025,db98a507-42e8-4da6-9a9a-396f5fd38a37
NABARD-P2-ARD-2020,ARD-2020-Q027,13195641-27a5-41ad-a92b-4fe0b3eb2cee
NABARD-P2-ARD-2020,ARD-2020-Q016,05cdbb35-80b7-428f-b7ba-b00608b73aec
NABARD-P2-ARD-2020,ARD-2020-Q018,f3a9df8d-7f09-4a41-b6fc-abca242e2e43
NABARD-P2-ARD-2020,ARD-2020-Q020,b8d5edbc-2b9e-4cef-928d-357d8ef1a27f
NABARD-P2-ARD-2020,ARD-2020-Q022,83d8e21d-7a7b-4869-8153-93c165babf38
NABARD-P2-ARD-2020,ARD-2020-Q024,d877df4c-bdc8-499f-8df2-01ec71a531d3
NABARD-P2-ARD-2020,ARD-2020-Q026,3afe7121-8642-4049-9c3a-ec483818fee5
NABARD-P2-ARD-2020,ARD-2020-Q028,a40ebc75-4bdc-4c67-8743-8a23af38394c
NABARD-P2-ARD-2020,ARD-2020-Q029,4345d458-c450-4232-bfe0-852a7551c404
NABARD-P2-ARD-2020,ARD-2020-Q030,87687b7e-13dc-41d7-976b-805da490d6e9
NABARD-P2-ARD-2022,ARD-2022-Q001,ce0635d6-758b-4320-af89-7d6dcde9d139
NABARD-P2-ARD-2022,ARD-2022-Q003,6a5d591e-0c7a-44a9-8e42-1d17c805efef
NABARD-P2-ARD-2022,ARD-2022-Q005,d1cdc61c-81c8-495f-9ecc-3c7674dc24fb
NABARD-P2-ARD-2022,ARD-2022-Q007,4c8e094c-dbc6-4343-85b7-d61b4e4a89cd
NABARD-P2-ARD-2022,ARD-2022-Q009,9d95eb99-0002-4161-aaee-ad0f87b620db
NABARD-P2-ARD-2022,ARD-2022-Q011,bf517f7a-4744-41f2-9930-5d6a2e9db512
NABARD-P2-ARD-2022,ARD-2022-Q013,370c2d1a-cef5-4af7-badc-357dd519ce0a
NABARD-P2-ARD-2022,ARD-2022-Q015,c48b8dd5-a852-45a1-98d9-b28a2568fcfc
NABARD-P2-ARD-2022,ARD-2022-Q002,2dfc4cc6-8032-4d6f-824f-90ddab5e2f36
NABARD-P2-ARD-2022,ARD-2022-Q004,174a540c-0e38-4d55-b197-e9261161a1f1
NABARD-P2-ARD-2022,ARD-2022-Q006,d6aea732-d3f1-4b66-927a-0726fb99e654
NABARD-P2-ARD-2022,ARD-2022-Q008,bbe528a9-650f-4a50-bc64-de8e047c7a93
NABARD-P2-ARD-2022,ARD-2022-Q010,78a98984-690d-49d9-97eb-1badd69d11f4
NABARD-P2-ARD-2022,ARD-2022-Q012,48659f24-6249-4b2a-b326-426faa312885
NABARD-P2-ARD-2022,ARD-2022-Q014,c76829a9-2dc3-434f-959d-a3c8700cc695
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q121,2f68372a-56d0-4976-b6d4-fa044b586161
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q122,6c559c20-e6c7-42af-b048-dcd12008ab8c
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q124,beb3dddc-5363-41d0-914a-68ff768f4354
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q126,d0181606-c35f-40c0-a4d8-b0a7a2777bd5
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q128,8c934632-9cb8-465e-868c-3b52a32ebd93
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q130,58e2e1c7-44b8-4367-950b-7c4241c68247
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q123,325a1a0b-9eee-4bfc-8bb4-a6f9cff62016
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q125,bac04390-a785-4904-9484-1c0135b891e6
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q127,1935173a-756c-40e6-a2a7-d3ead347fa79
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q129,a4f3a4cc-255c-47ce-8fdd-d17455f90e8d
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q131,53992ff9-cbde-42a6-a24d-8ac7e4e7e9de
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q133,e22e8f40-c8f0-45d5-b88a-3e2986ac5339
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q132,2611394c-e3a0-4359-8b99-d1612a97dc4c
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q134,1aa6d09a-1f25-426c-ae20-cd3e90db667f
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q136,5ba58e83-4502-479b-b0f8-bd6c9903bd74
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q138,397d18e7-95fa-4c7a-b376-72ca8257980b
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q140,858c8bc0-ca98-4c81-bfe0-a655250a2abb
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q142,3ce7760a-1b99-4222-a582-8c709a01765c
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q144,43483e4c-09ae-4fd0-aab7-5448aac97a4d
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q146,7c3fff20-2241-4232-8bb4-f15d8a74fc57
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q148,c1cc764b-0fde-41d2-8af7-427a0f0355b4
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q150,061d3fa0-d3dc-4fba-8639-ea6d20971006
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q152,3d8f328c-06f8-47c8-9606-0696cc4de397
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q154,3cce30b9-cd07-4bb9-8c5b-fb3e8009fa06
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q135,c7adc2fc-ae0f-41f0-91b4-b3395de0c4eb
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q137,b5deb337-b66c-4380-875f-0d029ec7fae8
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q139,566fd9c5-20e7-43ef-b1f3-8ee4aca10784
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q141,e453d92f-1e0a-4a3a-8f85-a4f82af69c91
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q143,d446d989-14d0-4fcc-ba92-213ece5bae3a
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q145,913b28a4-f13c-4366-8a91-565a1ba380d2
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q147,a5cd1644-472c-42ee-a215-1105e0d5e705
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q149,e8abf785-e5e5-47ad-b176-481877df3b6a
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q151,58b9fb7e-e4e6-44cd-8fd0-e0c8ef02cbc8
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q153,92a097dc-eff5-4a10-8a30-20a8c7543258
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q155,450c15ac-eb17-495a-ab70-e358d6980253
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q157,e26503ca-d06c-4a6e-97d6-1fd757cc31af
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q159,19ba1c5e-3407-4353-8788-c7601da08931
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q156,2e29ba7e-b5d8-443b-a25a-a7860a327eda
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q158,285a1ac6-9958-47d8-b396-ac5f2dc58cbb
NABARD-P1-ESI-2022-MORNING,ESI-2022-Q160,44a89a31-9dde-4f3c-98c9-2abcc3e92e6b
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q122,5f5c086b-e8a3-46df-afef-097898622ecb
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q124,f3f7c40e-fe1a-4a2f-b775-b5a4a1a513b8
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q126,ba6f2ed9-77ef-4ac0-8d3c-4ec8b2ad2edd
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q128,19e41c00-e9f4-4a00-a486-73b3334de013
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q130,1cfdfae3-1e4f-4d2e-af08-f035d8c65b0c
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q132,1d7c186c-22a1-4d7b-a3d7-ee41b56b4bd2
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q134,a8b13b0a-ec88-4662-bb01-54885f915ebb
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q136,cc55fc9c-c2a2-4fe5-aad7-86690af71d70
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q138,28d73946-6a98-4cf8-aece-ea9bba87a9d9
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q152,92aae420-ba33-4ca9-8153-89eed57b5e37
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q121,f9c79a76-76e8-4f48-8b89-76ba74e73428
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q123,07ac7e36-38df-4a70-a2a2-79993f0ba803
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q125,3e8f241b-a978-4610-97bb-5c281d353479
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q127,21e870a6-680d-4643-a495-5c2c8c993f52
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q129,d73ae1ad-25dc-4e57-a064-faff3304783f
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q131,d964d553-36c0-422c-bf6e-dd7329c9b172
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q133,3035a04e-935b-458b-a36d-bf5afbb3ba04
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q135,f1b1ab66-ecc7-4f83-af31-a24e68155765
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q137,b8cab562-7225-42c3-8830-2d50e0d86b76
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q139,254a468b-60d1-484b-b1ef-fc0db62c8664
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q141,db04c68f-c14f-4a7e-8c8a-d6589e9c6ca1
